"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"WASH7P"	289.234563366928	-0.129534798210363	0.240711978954135	-0.538131915051244	0.590485980333024	0.845202489109844
"WASH9P"	143.701051127817	0.224910270160148	0.194395505102603	1.15697258556179	0.247283560975993	0.608571667837172
"LINC01128"	270.15479418825	0.149034917058079	0.131121403958463	1.13661776459693	0.25569811044256	0.616953161564678
"NOC2L"	5335.80009265594	-0.0573099252567101	0.114941512402852	-0.498600758408743	0.618060670757099	0.85824846712198
"KLHL17"	111.670846580064	-0.0256242532152147	0.211210714479227	-0.121320801732977	0.903436944314607	0.967502607278382
"PLEKHN1"	169.963594899537	0.10333009538531	0.354501714900342	0.291479818128267	0.770684376908233	0.91923393129586
"HES4"	883.383412710506	0.0433183748751233	0.183473982151436	0.236100913967023	0.813354364734297	0.935945037572597
"ISG15"	397.667664105143	-0.0888643392209139	0.35649316249575	-0.249273614671287	0.803149139687058	0.932155993382405
"AGRN"	4842.2543163852	0.18909781618888	0.127835698169423	1.47922543465336	0.139080073897148	0.479473821067166
"LOC100288175"	121.339113733591	-0.204102349586605	0.232992638949711	-0.87600342442861	0.381028172145125	0.71823535537255
"RNF223"	90.2388756663795	0.576618278182961	0.326672986802852	1.76512384395883	0.077542954140012	0.369148545893213
"C1orf159"	360.717630226032	-0.144628194299816	0.184218352102093	-0.78509113044103	0.43240013966964	0.753553590960644
"SDF4"	6526.12730173485	-0.0645391126246932	0.101838920665324	-0.633737201877758	0.526252342148711	0.809963112327718
"B3GALT6"	1394.77388418919	-0.0507279123387182	0.151329700163827	-0.335214516937529	0.737463271994437	0.90873985523996
"C1QTNF12"	149.789455765491	-0.0654966525634589	0.266528050655754	-0.245740185328763	0.805883362441749	0.933409430202525
"UBE2J2"	2556.05554544437	-0.0715019281462281	0.145949407527366	-0.489908998998996	0.624198294830172	0.861296445739885
"ACAP3"	869.957974688588	0.269496757440321	0.172087346822933	1.56604632714581	0.117337771956582	0.447469849540372
"PUSL1"	1586.32174786633	0.073329510599575	0.186519052860518	0.393147560396482	0.694210498298882	0.893022410056793
"INTS11"	2514.38558835089	0.0687028763176386	0.129314354912606	0.531285767647915	0.595220766433516	0.847266957820749
"CPTP"	1843.54264615115	0.0899520761501761	0.150077458631774	0.599370997951667	0.548925512500901	0.82042925012452
"TAS1R3"	17.2201884136872	0.608537289064611	0.45610290828816	1.33421049944313	0.182134879521608	NA
"DVL1"	2093.13088408579	-0.0345983816306823	0.143905129490177	-0.240424936576316	0.810000848457207	0.935133988811003
"MXRA8"	342.779688321057	-0.0864674968967122	0.128357809148615	-0.673644225234464	0.500537529246141	0.793096311008067
"AURKAIP1"	7421.25757349648	-0.21246654529521	0.274219797044405	-0.774803816446573	0.438455593797457	0.757219008110003
"CCNL2"	812.458173812782	0.476335196852829	0.133190418113286	3.57634733489371	0.000348428641970739	0.0133543734673553
"MRPL20-AS1"	782.64289774847	-0.356255982575802	0.152645702061231	-2.33387496513264	0.0196022699825412	0.184561256006773
"MRPL20"	2893.04083827286	-0.27116039773511	0.228745306218539	-1.18542496988353	0.235849463932136	0.596611453784953
"VWA1"	2035.73485747014	-0.0373062292421032	0.110881624133056	-0.336450963212231	0.736530823969426	0.908641677101035
"ATAD3B"	2527.49267355868	0.0531392211908915	0.186519541923049	0.284898947547355	0.775721562321058	0.920878451799322
"ATAD3A"	5085.11593915817	0.0662931437803683	0.212626613327909	0.311781967190214	0.755206229511648	0.914464674280875
"SSU72"	4458.89029588147	-0.268947149146544	0.198986722093202	-1.35158339369285	0.17650862564092	0.5277464592408
"FNDC10"	175.245027012092	0.130068802101512	0.26090538969646	0.498528613198968	0.618111506828251	0.85824846712198
"MIB2"	524.010199151371	-0.00387906858564955	0.225173579272354	-0.0172270148131265	0.986255510680686	0.996016350201403
"CDK11B"	1992.05318067492	0.00930875789804047	0.223152350292712	0.0417148100202845	0.966726047549235	0.988125964885941
"SLC35E2B"	393.108318110059	0.251107833156995	0.208581647383412	1.20388268242705	0.228634926080642	0.586835394989572
"CDK11A"	784.2684966799	-0.21370318218735	0.250379352630551	-0.853517592174149	0.393372336126114	0.724792361755926
"SLC35E2A"	555.860040993625	0.241518420875137	0.183922231205621	1.31315512699019	0.189130681111627	0.543506767701668
"NADK"	1737.25339760644	0.0756361728991331	0.105016800218813	0.720229265617862	0.471383847790896	0.775527355628775
"GNB1"	9083.22947240425	0.0873950863063318	0.076278383594907	1.14573857215515	0.251903338794057	0.612777153569231
"TMEM52"	58.6061381482377	-0.169702375904079	0.346715669179866	-0.489456897940319	0.624518262411354	0.861296445739885
"PRKCZ"	848.438602695062	-0.055262213695488	0.124273781722911	-0.444681194451009	0.656550161380419	0.875426616886956
"FAAP20"	1104.21095063511	-0.163604023755175	0.258849510050244	-0.632043011104866	0.527358772395397	0.809963112327718
"LOC112268219"	134.733252356101	0.303461730313497	0.308753298665061	0.982861500186581	0.325675608425275	0.678381596656591
"SKI"	1582.47173456855	0.148418371761332	0.204373308899713	0.726212109401044	0.467708749571977	0.773866927885844
"MORN1"	128.64809734121	0.0656248845634151	0.207557021061918	0.316177618216239	0.751867695087609	0.913170037911138
"LOC100129534"	24.3497103360372	0.204455346993303	0.435172065857285	0.469826450350225	0.638479015281731	0.868254359423824
"RER1"	4293.21084346484	-0.21513326224396	0.118086535599738	-1.82182719775241	0.0684812095695382	0.346195836148172
"PEX10"	602.006173955311	0.139420194051878	0.166851557044625	0.835594204341707	0.403383230321856	0.73294756893211
"PRDM16"	64.6633451082709	-0.272100786588218	0.283365118778661	-0.960247992981656	0.336930417730051	0.68998825489875
"LOC105378604"	31.9152394355197	0.143073553861488	0.371824057960034	0.384788318019128	0.700394254867073	0.89530360028765
"ARHGEF16"	1010.16272545078	0.284582571351033	0.10579556007585	2.68992924794767	0.00714671693497079	0.104159276040062
"MEGF6"	144.603257123943	-0.0425318527984601	0.240156229063842	-0.177100768796439	0.859429238059298	0.953896046440215
