"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"VWA1"	2035.73485747014	-0.156201660703114	0.11112669367283	-1.40561781819038	0.159837642128038	0.322189460182374
"ATAD3B"	2527.49267355868	-0.708676019655925	0.186996159790677	-3.78978916170908	0.000150775204739646	0.00169218810239391
"ATAD3A"	5085.11593915817	-0.65498039768569	0.212816056782875	-3.07768317666901	0.00208616580416857	0.0136994230843991
"SSU72"	4458.89029588147	-0.681950083440914	0.199141199947247	-3.42445502799804	0.000616033794571903	0.00531184609144782
"FNDC10"	175.245027012092	-0.197592916990989	0.262990181333523	-0.751331916610232	0.452452925625431	0.624680798826667
"MIB2"	524.010199151371	-0.733374017590907	0.227131042783388	-3.22885858579145	0.00124285335955902	0.0093755902922114
"CDK11B"	1992.05318067492	0.0535280646034944	0.223160958210508	0.239863034433655	0.810436438607691	0.894427490276834
"SLC35E2B"	393.108318110059	0.710568928610545	0.20706722455893	3.43158570905712	0.000600063480465296	0.00520784735293725
"CDK11A"	784.2684966799	-0.157056746091341	0.250381717541903	-0.627269225697584	0.530482772411599	0.690280474122615
"SLC35E2A"	555.860040993625	0.902777423139539	0.182120446828841	4.95703496701817	7.15770985425018e-07	1.79238741876543e-05
"NADK"	1737.25339760644	0.0123697249510388	0.105193531507744	0.117590167130459	0.90639239638262	0.9522150098552
"GNB1"	9083.22947240425	0.0200655035926232	0.0763306180332752	0.262876210223739	0.79264599310339	0.882469490232606
"TMEM52"	58.6061381482377	-0.359569066300907	0.350347644099016	-1.02632077696885	0.304740406941521	0.488926558290584
"PRKCZ"	848.438602695062	-0.0361620840443592	0.124360940645448	-0.290783294631527	0.771217062499676	0.86833618210114
"FAAP20"	1104.21095063511	-0.383855744795625	0.259113201164167	-1.48142102784036	0.138494414734995	0.292907222273313
"LOC112268219"	134.733252356101	-0.278231248896008	0.312492262312144	-0.890362042366628	0.373271517006986	0.554249125007475
"SKI"	1582.47173456855	0.230482201069411	0.204350616541858	1.12787622063377	0.259372197741943	0.44305121404259
"MORN1"	128.64809734121	0.230093109927874	0.206332253582515	1.11515822627245	0.264782623634607	0.44872587610485
"LOC100129534"	24.3497103360372	-0.252860686404369	0.445989060544731	-0.566966118172327	0.570737201366164	0.721655371735007
"RER1"	4293.21084346484	-0.33852361967776	0.118184148216384	-2.86437415496668	0.00417834145135845	0.0234078489550031
"PEX10"	602.006173955311	-0.00924435535911883	0.16742882895997	-0.0552136416203987	0.955968261073067	0.978454313556316
"PRDM16"	64.6633451082709	-0.900029994600255	0.295491354280204	-3.04587589979634	0.00232003571613904	0.0148379816660607
"LOC105378604"	31.9152394355197	-0.689910819968235	0.391863543376151	-1.76058944913379	0.0783079156991516	0.201005405191541
"ARHGEF16"	1010.16272545078	0.0787135114093942	0.10644857633046	0.739451048786554	0.459633153807868	0.631204117516031
"MEGF6"	144.603257123943	-0.682346783296981	0.24641528247286	-2.76909279509535	0.00562126225813162	0.0292639530296324
"TPRG1L"	2237.57933626801	0.00336627777489937	0.088324737919932	0.0381125135967113	0.9695979741524	0.9859540654651
"WRAP73"	630.086680772508	-0.219972138434981	0.103142177826407	-2.1327079093211	0.0329486946880209	0.108034090729464
"TP73"	788.79407657531	-0.229551988085246	0.13123448539758	-1.74917429203009	0.0802608964414057	0.204286523193047
"SMIM1"	61.5662475996569	-0.855539532787747	0.287896141615411	-2.97169502858649	0.00296160707088994	0.0179911214766967
"LRRC47"	2281.81800152393	-0.204316828856616	0.0898642414794543	-2.27361657421132	0.0229890500565225	0.0829074512325372
