"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"MORN1"	128.64809734121	-0.199393771382116	0.207519397002174	-0.960844018740217	0.336630601950848	0.999790132339301
"LOC100129534"	24.3497103360372	-0.504810167832211	0.444781553701048	-1.1349620136709	0.256391234682133	0.999790132339301
"RER1"	4293.21084346484	0.0897359798438373	0.117849834845236	0.761443407720355	0.446392268761408	0.999790132339301
"PEX10"	602.006173955311	0.0206993303181121	0.1664765518075	0.12433781270318	0.901047809374311	0.999790132339301
"PRDM16"	64.6633451082709	-0.202656046838412	0.278761157180909	-0.726988110136497	0.46723323941438	0.999790132339301
"LOC105378604"	31.9152394355197	-0.221013034271251	0.373561543022012	-0.591637545137317	0.554093326683376	0.999790132339301
"ARHGEF16"	1010.16272545078	-0.117923901710927	0.106133727538114	-1.1110879118853	0.266530510530688	0.999790132339301
"MEGF6"	144.603257123943	-0.363105773014367	0.240557825850566	-1.50943238587436	0.131188322026836	0.999790132339301
"TPRG1L"	2237.57933626801	0.0936454026977459	0.0878344112881105	1.06615848304117	0.286352006191256	0.999790132339301
"WRAP73"	630.086680772508	0.0702693018238823	0.101044108422761	0.695431954625999	0.486784640708333	0.999790132339301
"TP73"	788.79407657531	-0.204503523444282	0.130102577291345	-1.57186373784377	0.115982155870782	0.999790132339301
"SMIM1"	61.5662475996569	-0.215414348633467	0.269366640366214	-0.799706854347679	0.423880660719899	0.999790132339301
"LRRC47"	2281.81800152393	0.091742873645155	0.0891015371455651	1.02964411820724	0.303177096905805	0.999790132339301
"CEP104"	826.740178943592	-0.0919741497624966	0.102639471459164	-0.896089471769047	0.370204979572074	0.999790132339301
"DFFB"	180.397718548206	0.181258389508914	0.179423921954131	1.01022420831517	0.312387883508959	0.999790132339301
"C1orf174"	797.398938434418	0.163650514200879	0.111932683760996	1.46204404917435	0.143729139413426	0.999790132339301
"LINC01134"	18.9644420353542	0.177846378482466	0.526120459973714	0.338033572181076	0.735337888426044	0.999790132339301
"NPHP4"	185.146662257339	-0.337314542366125	0.202090582368175	-1.66912549022989	0.0950925125704854	0.999790132339301
"KCNAB2"	193.128861335528	0.00440409473041584	0.1796176812717	0.0245192717066308	0.980438411736601	0.999790132339301
"RPL22"	21181.9341389988	-0.0533416127286465	0.203829925875123	-0.2616966694151	0.793555308496956	0.999790132339301
"RNF207"	78.8703701324312	-0.37600416772858	0.28568857776501	-1.31613300983233	0.188129403300411	0.999790132339301
"ICMT"	5215.76504605112	0.16583622274338	0.121607862719308	1.36369654917921	0.172663090589	0.999790132339301
"LINC00337"	39.6801348896909	0.0427605444002807	0.339383701072599	0.125994690567458	0.899736127396379	0.999790132339301
"GPR153"	96.9581556958095	-0.109267623821886	0.198744826330337	-0.549788519477084	0.582464433903323	0.999790132339301
"ACOT7"	4400.89563595246	0.0566153312377537	0.106078537153224	0.533711462819063	0.593541177239879	0.999790132339301
"ESPN"	237.05936973518	-0.0983816734965942	0.221243567641059	-0.444675859034268	0.656554017672602	0.999790132339301
"PLEKHG5"	126.976632060933	-0.383524858659626	0.203197812106089	-1.88744580802567	0.0591003887740404	0.999790132339301
"NOL9"	1768.37638421713	0.00788633861721579	0.133419043235914	0.059109542580597	0.952864858053166	0.999790132339301
"ZBTB48"	292.183067837332	-0.101261271583983	0.199641573893727	-0.507215354041872	0.612003722943326	0.999790132339301
"KLHL21"	1999.86513626051	0.181792930024744	0.157098305454592	1.15719217657182	0.247193853366281	0.999790132339301
"PHF13"	1402.13403396713	-0.0145009388167747	0.0896580684858901	-0.161736016196431	0.871513741099879	0.999790132339301
"THAP3"	425.993728040683	0.167712496017386	0.187704605063141	0.893491643217652	0.371593945375556	0.999790132339301
"DNAJC11"	1520.18972205799	0.0152519815329287	0.140668409049701	0.108425065982937	0.913658518562228	0.999790132339301
"CAMTA1"	846.544297213675	0.0335854660356434	0.14269755024756	0.235361195601308	0.813928401581283	0.999790132339301
"VAMP3"	2819.60603421615	0.156853348007353	0.151959904396149	1.03220220248656	0.301977403494976	0.999790132339301
"PER3"	778.651343171258	-0.0936514345675234	0.209782929301559	-0.446420663870611	0.655293409064298	0.999790132339301
"PARK7"	7633.50651130234	0.0839973973841977	0.158808322287774	0.528923145677385	0.596858765015015	0.999790132339301
"ERRFI1"	1607.07964958256	-0.0401141026597683	0.164800160503509	-0.243410580045608	0.807687348552917	0.999790132339301
"RERE"	1575.95357361995	-0.278802395608497	0.158103829204846	-1.76341330257895	0.0778308078217204	0.999790132339301
"ENO1"	77542.8174815403	0.0941034632476721	0.146596651249161	0.641920960989281	0.520924503667794	0.999790132339301
"ENO1-AS1"	16.8045440096954	0.261102602854467	0.461992308244245	0.565166558393063	0.571960480507651	0.999790132339301
"SLC2A5"	105.346961598931	-0.123071386753832	0.30314979831794	-0.405975486167918	0.684760612322544	0.999790132339301
"GPR157"	289.166904114294	-0.32762330498872	0.203621348994757	-1.60898307867097	0.107620041713337	0.999790132339301
"H6PD"	544.366721182516	-0.391628978455788	0.225531581853125	-1.73647067624804	0.0824806449430934	0.999790132339301
"SPSB1"	1027.65601367244	-0.0292110819854793	0.144896493326615	-0.201599647547258	0.840229720786956	0.999790132339301
"SLC25A33"	893.343618674239	0.0942748164937631	0.110463412895698	0.853448341151464	0.393410723552691	0.999790132339301
"TMEM201"	2032.60459990417	-0.00717645599018349	0.106840847190239	-0.0671695908345356	0.946446693432485	0.999790132339301
"PIK3CD"	44.6258667098687	0.263166174894581	0.276040122199386	0.953362043161587	0.340406666027181	0.999790132339301
"CLSTN1"	3393.25792282218	-0.0623763792777401	0.102081951745773	-0.611042189250881	0.541171650334061	0.999790132339301
"CTNNBIP1"	208.535852870576	0.0138327149478472	0.159946022099364	0.0864836447089246	0.931081956987336	0.999790132339301
"LZIC"	1375.38079860431	0.0611158830378507	0.0729952347901282	0.837258530828315	0.402447263633464	0.999790132339301
"NMNAT1"	163.24522565997	-0.294891028910977	0.213792750335386	-1.37933128437876	0.167792635095249	0.999790132339301
"RBP7"	39.2136248291366	-0.346593076044303	0.416260549235506	-0.832634936654091	0.405050649140037	0.999790132339301
"UBE4B"	1561.78028054827	0.028829811398764	0.152929556071799	0.188516936420247	0.850471440188066	0.999790132339301
"KIF1B"	2402.25683352726	-0.108633208618551	0.187476942954296	-0.579448367925619	0.562286675838141	0.999790132339301
"PGD"	6598.52987616194	0.130429088982444	0.0824781452374397	1.5813775710761	0.113791732652021	0.999790132339301
"CENPS"	89.0579823275822	-0.198473411114372	0.403335931446217	-0.492079667692185	0.622663025148035	0.999790132339301
"DFFA"	6266.03063482432	-0.228344131346272	0.233103512635879	-0.979582541525055	0.327292226233856	0.999790132339301
"PEX14"	640.465677601588	-0.0481013662260526	0.133254495540978	-0.360973684458251	0.718119119390157	0.999790132339301
"CASZ1"	452.549632251189	-0.290159324725649	0.160637720944748	-1.80629632329912	0.0708720658493634	0.999790132339301
"TARDBP"	6211.95654522091	0.0982925174170054	0.0649831600382491	1.51258445048148	0.130385246386571	0.999790132339301
"SRM"	4939.25892672749	0.103297963516391	0.13604799240175	0.75927591207191	0.447687523753179	0.999790132339301
"EXOSC10"	1834.660006253	0.174553199157379	0.170338730297077	1.02474169469827	0.305485083973863	0.999790132339301
"MTOR"	1877.90314727963	-0.0167658504558238	0.15386000582516	-0.108968216697429	0.913227699584922	0.999790132339301
"UBIAD1"	964.240627228256	0.00240297506642159	0.103968108321674	0.0231126169862287	0.981560441475597	0.999790132339301
"FBXO2"	4851.32630841433	0.00627982138416455	0.215856695938039	0.0290925484468971	0.976790778762075	0.999790132339301
"FBXO44"	479.426544816531	-0.148977812979975	0.214981688795168	-0.692979080287715	0.488322679977597	0.999790132339301
"FBXO6"	383.144752120946	-0.00100573237851814	0.158570589725775	-0.00634248999298929	0.994939459086118	0.999790132339301
"MAD2L2"	1299.0520338464	-0.0179549250273281	0.19679785499057	-0.0912353695531306	0.927305571298559	0.999790132339301
"AGTRAP"	537.54444029084	-0.0172290693202218	0.196062562272433	-0.0878753654982923	0.929975736328776	0.999790132339301
"MTHFR"	438.397589855036	-0.238736171411014	0.22462891846324	-1.06280247905874	0.287871535068788	0.999790132339301
"CLCN6"	223.085612397931	-0.383535926313969	0.198553740994075	-1.93164794777357	0.0534029734969759	0.999790132339301
"NPPB"	2454.23819268368	0.164802957580944	0.285279139062953	0.577690181351033	0.563473309308528	0.999790132339301
"KIAA2013"	1866.97166306513	-0.0798279485947363	0.13266680982897	-0.601717556166824	0.547362161724068	0.999790132339301
"PLOD1"	3113.94628757864	-0.0283732979083358	0.079101348268178	-0.358695503041763	0.719822892881608	0.999790132339301
"MFN2"	3749.21411723708	0.103273193526902	0.113552659717979	0.909474016578676	0.363099967244413	0.999790132339301
"MIIP"	567.372617840262	-0.0999215073155779	0.241564473213455	-0.413643223220509	0.679135413529262	0.999790132339301
"TNFRSF1B"	451.875817741984	-0.0876297143217325	0.12140127886565	-0.721818708505605	0.470405945605007	0.999790132339301
"VPS13D"	744.235512582548	-0.205489692064945	0.235780552089458	-0.871529438047037	0.383465139505187	0.999790132339301
"DHRS3"	1032.3616929622	-0.225372365296035	0.196879071099978	-1.14472485082778	0.252323153797183	0.999790132339301
"PRDM2"	574.676779627649	-0.0904369216139784	0.243204513057551	-0.371855441648724	0.710000482294074	0.999790132339301
"KAZN"	51.6404534461673	-0.146550009248066	0.280635614615927	-0.52220745199654	0.601525898056346	0.999790132339301
"TMEM51"	1033.66109440777	0.0760875079440782	0.134529646708244	0.565581712327618	0.571678162516427	0.999790132339301
"EFHD2"	1682.6143585642	0.0264200192461437	0.108590187227489	0.243300245820514	0.807772813976146	0.999790132339301
"CASP9"	262.927188731554	0.107559228051489	0.189395989622169	0.567906576406721	0.570098406194327	0.999790132339301
"DNAJC16"	572.502745390663	0.0374270939073783	0.133962249031281	0.279385380418918	0.779949089313023	0.999790132339301
"AGMAT"	3000.81069278501	-0.0453908943217612	0.0994179553354757	-0.456566363375652	0.647982760754644	0.999790132339301
"DDI2"	1128.30950706651	-0.107301879105368	0.202512478074825	-0.529853173125074	0.596213735026772	0.999790132339301
"PLEKHM2"	2144.19068550087	-0.12955527621037	0.141465086597633	-0.915810956090264	0.35976605607916	0.999790132339301
"TMEM82"	162.979162183103	0.00346401383680922	0.227559897096474	0.0152224266270461	0.987854729873069	0.999790132339301
"FBLIM1"	457.030262506434	0.165903840130955	0.117013019792154	1.41782376376274	0.156242224367374	0.999790132339301
"RPL12P14"	32.1450470333672	-0.0338560778255864	0.301230190659007	-0.112392711207063	0.910512034325262	0.999790132339301
"UQCRHL"	189.000481480322	-0.0119481768976476	0.188463851503415	-0.0633977115629046	0.949449809495656	0.999790132339301
"RPS16P1"	15.4066029912463	0.218837091904403	0.370102378233636	0.591287991579068	0.554327474200851	0.999790132339301
"FLJ37453"	99.6418153917149	-0.376457800224039	0.228402923960237	-1.64821795490489	0.0993079536699036	0.999790132339301
"SPEN"	2189.18647407966	-0.474663514554929	0.327797530118659	-1.44803871579846	0.14760622323098	0.999790132339301
"ZBTB17"	436.916896512302	-0.0242505977383332	0.159527039957688	-0.152015594000649	0.879174636359166	0.999790132339301
"EPHA2"	3909.34297008778	-0.207849110146002	0.14976275126252	-1.38785584795822	0.165180944716343	0.999790132339301
"LOC101927479"	151.49049460576	-0.226692965288872	0.251166046977017	-0.902562141727761	0.366758326793042	0.999790132339301
"ARHGEF19"	227.758621552243	-0.0386428209990097	0.197299482465994	-0.195858704321082	0.844720760368482	0.999790132339301
"CPLANE2"	61.423062610291	0.027272992740117	0.259680705834173	0.105025102471545	0.916355889977774	0.999790132339301
"FBXO42"	620.131502099892	0.108403885035901	0.149150761753446	0.72680745147717	0.467343917719954	0.999790132339301
"SZRD1"	1754.45162977138	-0.015222273016474	0.134237721669888	-0.113397879724955	0.909715120604556	0.999790132339301
"NECAP2"	1000.7484053537	0.117742035917183	0.0873244047608745	1.3483290981439	0.177552557176457	0.999790132339301
"NBPF1"	153.496899471964	-0.402820396953802	0.373764372507825	-1.07773888198873	0.281150301410429	0.999790132339301
"CROCCP2"	33.6189048242653	-0.760969145966784	0.39649744753335	-1.91922835998277	0.0549554398959627	0.999790132339301
"EIF1AXP1"	319.645757303609	0.0184649107160483	0.200720169591775	0.0919932996948054	0.926703363087847	0.999790132339301
"CROCC"	127.375780418269	-0.218160829524797	0.188426934211899	-1.15780066388736	0.246945392404454	0.999790132339301
"MFAP2"	66.6834764023693	0.128618392127261	0.262998897533522	0.489045366096514	0.624809579320282	0.999790132339301
"ATP13A2"	1669.30568953973	0.0134115915273966	0.116487608632786	0.115133203306415	0.908339542455449	0.999790132339301
"SDHB"	2531.29713273022	0.128454228566883	0.0945690466117935	1.35831155297767	0.174364845924928	0.999790132339301
"PADI2"	27.1571141805076	-0.130523156249685	0.422771484064156	-0.30873216659494	0.757525272935189	0.999790132339301
"ARHGEF10L"	336.369403121019	-0.190273361225858	0.16587843359793	-1.14706509519531	0.251354718466775	0.999790132339301
"KLHDC7A"	228.688241276271	0.15440863654684	0.232040354723304	0.665438719618251	0.505769926575842	0.999790132339301
"ALDH4A1"	824.226919208068	0.0461269535332669	0.111366358743552	0.414191090143168	0.678734166469674	0.999790132339301
"IFFO2"	2916.48507524638	0.0636354047259791	0.129521641839546	0.491310979556698	0.623206515429368	0.999790132339301
"UBR4"	5096.2557005243	-0.155073533172967	0.218107462411923	-0.710995999211119	0.477086715017218	0.999790132339301
"EMC1"	2911.26119983537	0.02672288503939	0.0697027538583781	0.383383490036642	0.701435442950791	0.999790132339301
"MRTO4"	6671.10549441644	-0.106078420688794	0.285672901464527	-0.371328257405494	0.710393053713561	0.999790132339301
"AKR7A3"	18.7318187974764	-0.145575880693942	0.475149516626483	-0.306379098788771	0.759316020436362	0.999790132339301
"AKR7A2"	1982.63853629184	0.0533031913958955	0.121107687864587	0.440130534532995	0.659842567820915	0.999790132339301
"SLC66A1"	1232.89060178085	0.00111298666719192	0.190094777059994	0.00585490398213656	0.995328489197506	0.999790132339301
"CAPZB"	6769.04861402639	0.0499536129068026	0.128961912702125	0.387351675080882	0.698495874384823	0.999790132339301
"MICOS10"	1603.9058544347	-0.0333929999088747	0.24454062844606	-0.136553995632838	0.891383341922104	0.999790132339301
"RPS14P3"	55.0994944605668	-0.248408295616158	0.330567318696876	-0.75146053940058	0.452375540505256	0.999790132339301
"TMCO4"	488.2738210275	-0.0303886360193559	0.146659182301547	-0.207205819250196	0.835849122831824	0.999790132339301
"OTUD3"	572.1922362265	-0.194212400552861	0.163153387279653	-1.19036695339933	0.233902195804969	0.999790132339301
"PLA2G2A"	3325.24846138061	-0.105761377178559	0.160329217494932	-0.659651302682258	0.509477623784673	0.999790132339301
"CAMK2N1"	1592.49176599738	-0.0776386318820426	0.15751835605204	-0.492886250389719	0.622092963034817	0.999790132339301
"MUL1"	1108.16301692901	0.119686182759188	0.0873647617929089	1.3699594699622	0.170699553827111	0.999790132339301
"CDA"	43.7174969089556	0.0978003098968592	0.243722842739327	0.401276748611788	0.688216380338024	0.999790132339301
"PINK1"	119.246920520572	0.0502591036191423	0.252635738231634	0.19893900986036	0.842310453896646	0.999790132339301
"PINK1-AS"	54.0609314450415	-0.123942899702138	0.305147042376579	-0.406174343807604	0.684614503834006	0.999790132339301
"DDOST"	6401.76699727444	0.0616845516659219	0.100329076480147	0.614822281137296	0.538672093046809	0.999790132339301
"SH2D5"	254.360155149114	0.0901935752433953	0.186767943443289	0.482917858282152	0.629154061173916	0.999790132339301
"HP1BP3"	2018.66781997882	-0.163251807564682	0.170129115755019	-0.95957594818608	0.337268678852427	0.999790132339301
"EIF4G3"	1421.71296566394	-0.263605321578997	0.194967911537384	-1.35204464929837	0.176361032354155	0.999790132339301
"ECE1"	3195.97301471484	-0.112036444003771	0.0944246619940057	-1.18651675989991	0.235418286764916	0.999790132339301
"NBPF3"	177.694590591229	0.0851590486987696	0.185521787730788	0.459024515343418	0.646216561452011	0.999790132339301
"RAP1GAP"	245.505454094641	-0.282966634817109	0.178088494064481	-1.58891025668763	0.112080655230889	0.999790132339301
"USP48"	1151.9341533798	-0.0174958787319868	0.0926799228518723	-0.188777441689825	0.850267252858768	0.999790132339301
"HSPG2"	3881.51753664676	-0.445262677247727	0.352559458547067	-1.26294350202005	0.206609484666418	0.999790132339301
"LINC00339"	124.046424160845	0.107960009008723	0.209264005820513	0.515903385225842	0.605921889622884	0.999790132339301
"CDC42"	8079.80249218426	0.156119473724911	0.0988701513851838	1.57903544737878	0.114327926656023	0.999790132339301
"ZBTB40"	682.612814780609	-0.130570014731787	0.152120452242985	-0.858333069659985	0.39070857385906	0.999790132339301
"EPHB2"	183.384697396117	0.0804674704416059	0.196663227674774	0.40916378416547	0.682419469907639	0.999790132339301
"KDM1A"	3827.22941003787	0.0305026674896413	0.086228839373173	0.353740902827588	0.723533065975141	0.999790132339301
"LUZP1"	1078.53359234509	-0.108408265100876	0.128991920095937	-0.840426788129422	0.400669134595629	0.999790132339301
"HTR1D"	124.415610666152	0.122204402175996	0.223812955034928	0.546011298393898	0.585058170797977	0.999790132339301
"HNRNPR"	42.2423405532063	-0.192820755878663	0.623046848174817	-0.309480348778782	0.756956158348408	0.999790132339301
"RPL11"	40067.9063753504	-0.0908210350820787	0.281314794703457	-0.322844858471863	0.74681273838041	0.999790132339301
"ELOA"	1445.4598836663	-0.0212578876517744	0.0816890684817485	-0.260229282165508	0.794686918233375	0.999790132339301
"PITHD1"	1396.53261979616	0.000235955435547462	0.112498079368994	0.00209741745699967	0.998326504220498	0.999790132339301
"LYPLA2"	2106.80020996706	-0.0200514927693823	0.163336201723293	-0.122762085550094	0.902295498449889	0.999790132339301
"GALE"	1840.08678498294	0.0616714508811121	0.0862248530370078	0.715239849172519	0.474460849510188	0.999790132339301
"HMGCL"	730.222814212204	0.0514959782545697	0.15371012842295	0.335020071760483	0.737609945212039	0.999790132339301
"FUCA1"	754.878117616723	0.077248693120436	0.120744798422404	0.639768289232598	0.52232325140789	0.999790132339301
"PNRC2"	2943.67665685704	0.0538386333334772	0.10221917484613	0.526697984155325	0.598403335717812	0.999790132339301
"SRSF10"	3699.25211041192	0.115438419246627	0.0888745444648669	1.29889182489437	0.193981055624431	0.999790132339301
"MYOM3"	55.0210376386353	-0.024095435974027	0.306240645105105	-0.0786813780573028	0.937286057710823	0.999790132339301
"IL22RA1"	443.390831654215	0.0135926622564973	0.150324825789846	0.090421939191201	0.927951923150364	0.999790132339301
"IFNLR1"	408.635372601006	0.0695811778032391	0.166737707829854	0.41730919003782	0.67645226737859	0.999790132339301
"STPG1"	167.396133655497	0.0426164149669257	0.169295222156024	0.251728397436107	0.801251005673428	0.999790132339301
"NIPAL3"	243.354044319162	-0.0253599912589589	0.156894773799331	-0.161636940765117	0.871591765287847	0.999790132339301
"RCAN3"	273.78428294432	-0.170271905519943	0.196915907519656	-0.864693501224358	0.387207037354747	0.999790132339301
"SRRM1"	3739.58068231715	-0.327900660339846	0.216739364716003	-1.51288004728398	0.130310130986723	0.999790132339301
"CLIC4"	2728.43311154906	0.227725478995274	0.307020866555514	0.741726389968668	0.458253127261287	0.999790132339301
"RUNX3"	142.922356764674	-0.12621329728724	0.244502603260676	-0.516204308682462	0.605711721290253	0.999790132339301
"SYF2"	746.283524159375	-0.09399290162352	0.225695243396619	-0.416459382169364	0.677073883451052	0.999790132339301
"RSRP1"	177.384522199695	0.0829256521144895	0.19422794709109	0.426950154992878	0.669415633334422	0.999790132339301
"TMEM50A"	738.386077322218	0.15612574130225	0.157897284061499	0.988780410190214	0.322770590852761	0.999790132339301
"MACO1"	418.849244272748	0.0316266477586629	0.135645943051364	0.233155869222621	0.815640372757605	0.999790132339301
"LDLRAP1"	279.3584883965	-0.0139559247489963	0.150076025846108	-0.0929923661711772	0.925909625856647	0.999790132339301
"SELENON"	700.183181874444	-0.310322506980661	0.174266750143663	-1.78073273716779	0.0749561223699915	0.999790132339301
"MTFR1L"	166.807794327327	0.0894340348916302	0.178397239084904	0.501319613186761	0.616146204098086	0.999790132339301
"AUNIP"	209.082817796823	-0.0357238681926109	0.152284085543816	-0.234587009305922	0.814529293297543	0.999790132339301
"PAQR7"	871.433822711798	0.0298599994761522	0.168219419681666	0.177506256606155	0.859110751210321	0.999790132339301
"STMN1"	4091.83295606159	0.0443724378827695	0.137843968618672	0.321903368913589	0.747525900903587	0.999790132339301
"PAFAH2"	509.478865279168	0.134759236339378	0.138110610131966	0.975734132306087	0.329196233173729	0.999790132339301
"PDIK1L"	142.673591841928	0.0624934212182882	0.185685771440167	0.336554711400842	0.736452601396129	0.999790132339301
"ZNF593"	1869.87413701555	-0.0930403754456479	0.306444182467416	-0.303612797268686	0.76142290075356	0.999790132339301
"CNKSR1"	14.4172557540555	0.269586676233174	0.542024675202989	0.497369748217115	0.618928334588742	0.999790132339301
"CEP85"	530.828868610755	0.089856261175667	0.186572050521537	0.481616945970663	0.630078085820474	0.999790132339301
"SH3BGRL3"	2967.98551555534	0.00995436684677997	0.178151242683656	0.0558759327009355	0.955440643791459	0.999790132339301
"UBXN11"	308.426097603229	-0.120749672847116	0.25404419900016	-0.475309703281358	0.634566243939235	0.999790132339301
"CRYBG2"	2550.81857371844	0.0218860326440162	0.115631590393486	0.18927381842228	0.849878214295642	0.999790132339301
"DHDDS"	1118.84749624795	0.0489953055723939	0.0935648849876476	0.523650572315268	0.600521599980289	0.999790132339301
"HMGN2"	11666.9795883085	0.0801760225843986	0.104675890888318	0.765945452233514	0.443708759580023	0.999790132339301
"LOC101928728"	20.6404563867402	-0.130830466012294	0.464761706202855	-0.281500098364796	0.778326852646566	0.999790132339301
"ARID1A"	3142.38538377624	-0.258848374835283	0.198565633355644	-1.3035910115003	0.192373066990714	0.999790132339301
"PIGV"	348.150208510969	0.0496764446516478	0.121161308233134	0.410002544344126	0.681804081108082	0.999790132339301
"ZDHHC18"	1091.05345347454	0.0587928157090844	0.114612611408473	0.512969864193655	0.607972401139399	0.999790132339301
"SFN"	4311.47179079276	-0.0229985427834053	0.212429813888359	-0.108264194947193	0.913786123924052	0.999790132339301
"GPN2"	1217.29111107039	0.00443109883688972	0.125483245144247	0.0353122748124345	0.971830735551045	0.999790132339301
"GPATCH3"	975.141688182611	-0.104263265527629	0.192551410011011	-0.541482742305893	0.588174889588575	0.999790132339301
"NUDC"	10562.0931575916	-0.0307179592877343	0.216730317769385	-0.14173355903266	0.887290466244089	0.999790132339301
"NR0B2"	38.147984406613	-0.573035638964809	0.393083843998743	-1.45779494047749	0.144897073295907	0.999790132339301
"KDF1"	665.158740564818	0.148115950074704	0.144120190629228	1.02772518845577	0.304079115817983	0.999790132339301
