"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"WASH7P"	289.234563366928	-1.37522045561121	0.245554627967328	-5.60046645015459	2.13775780979425e-08	1.19309633607369e-07
"WASH9P"	143.701051127817	-0.35961440078152	0.198187834057744	-1.81451299718399	0.0695987835836754	0.10077111128157
"LINC01128"	270.15479418825	0.113341826218833	0.130032697485267	0.871640967316509	0.383404274077272	0.452250021184471
"NOC2L"	5335.80009265594	-0.992561863931287	0.115300181602458	-8.6085021735137	7.40213557720152e-18	1.57525958721212e-16
"KLHL17"	111.670846580064	-0.36504513792075	0.212810574930388	-1.71535243509472	0.086280630417567	0.122046141263838
"PLEKHN1"	169.963594899537	-2.01121682291026	0.366338635740354	-5.49004835060784	4.0182372936206e-08	2.13371093089048e-07
"HES4"	883.383412710506	-1.83692554641932	0.18730002982814	-9.80739590967933	1.04633891125196e-22	3.53790024763923e-21
"ISG15"	397.667664105143	0.466937176429586	0.355283476417175	1.31426651511737	0.18875653151738	0.244778984997034
"AGRN"	4842.2543163852	0.331083995231549	0.127707946285003	2.59250896175776	0.00952786989380691	0.0168052803820066
"LOC100288175"	121.339113733591	-0.92491200337779	0.238671330787758	-3.87525389130327	0.000106513584493745	0.000285737811644316
"RNF223"	90.2388756663795	-1.29252145796512	0.341500153530894	-3.78483419290232	0.000153811091557109	0.000399040187287987
"C1orf159"	360.717630226032	-0.269434612098597	0.183928127702037	-1.46489074544966	0.142950728134548	0.191031156606325
"SDF4"	6526.12730173485	-0.580808014518598	0.101975097890573	-5.69558673179063	1.22948363624771e-08	7.14623952970854e-08
"B3GALT6"	1394.77388418919	-0.989929568355711	0.152400979761462	-6.49555908305281	8.27256126249804e-11	6.93562373436116e-10
"C1QTNF12"	149.789455765491	-1.01186729702864	0.27170018430518	-3.72420541272835	0.000195931349796163	0.000496424009506368
"UBE2J2"	2556.05554544437	-0.608250674997899	0.146197546970339	-4.16047114060883	3.17591748547793e-05	9.5940074243848e-05
"ACAP3"	869.957974688588	-0.675293042994634	0.173411734943131	-3.89416000719958	9.85395928829725e-05	0.000266472054510732
"PUSL1"	1586.32174786633	-0.872856929520002	0.187268424904046	-4.6609935976513	3.14686513619492e-06	1.17069358683018e-05
"INTS11"	2514.38558835089	-0.656743968087877	0.129772738784082	-5.06072364844345	4.17668217736628e-07	1.83273254172838e-06
"CPTP"	1843.54264615115	-0.96897204129935	0.151032335277294	-6.41565953092313	1.40214496005324e-10	1.13759897428923e-09
"TAS1R3"	17.2201884136872	-0.811432763306503	0.498065407050261	-1.62916908466325	0.103277229613858	0.143154640819459
"DVL1"	2093.13088408579	-1.62476061051675	0.145521427695984	-11.1650953144242	6.04263527492503e-29	3.41101640392166e-27
"MXRA8"	342.779688321057	-0.987626035424346	0.133602734055098	-7.39225916602159	1.44354807918636e-13	1.84204478073953e-12
"AURKAIP1"	7421.25757349648	-1.54398582597932	0.274416205705816	-5.62643821274361	1.8396863985229e-08	1.03716894630225e-07
"CCNL2"	812.458173812782	0.0676672785894165	0.133684540733879	0.506171306105762	0.6127363964862	0.67217714508027
"MRPL20-AS1"	782.64289774847	0.015366039125724	0.151191032422367	0.101633270700854	0.919047769975747	0.935693877846152
"MRPL20"	2893.04083827286	-1.44967453381368	0.22926025064095	-6.32327029984825	2.56084765951695e-10	1.98461969284961e-09
"VWA1"	2035.73485747014	0.581534100641918	0.110047328626835	5.28439997497689	1.26117433867722e-07	6.13188486856126e-07
"ATAD3B"	2527.49267355868	-1.47034725030068	0.187456695570565	-7.84366355026881	4.37588555790634e-15	6.96482047818737e-14
"ATAD3A"	5085.11593915817	-1.55348989617172	0.213069417575713	-7.29100362617594	3.076544861039e-13	3.7465538404931e-12
"SSU72"	4458.89029588147	-1.11072563299472	0.199211146904572	-5.57561989001947	2.46649967453444e-08	1.36016544186632e-07
"FNDC10"	175.245027012092	-0.597237488219522	0.264018670233045	-2.26210323570053	0.0236910257433238	0.0381726953256603
"MIB2"	524.010199151371	-0.732404071268973	0.226387613353826	-3.23517731566119	0.0012156720974848	0.00260876025816567
"CDK11B"	1992.05318067492	-0.705127816676683	0.223492641458376	-3.15503817967093	0.00160477103545931	0.00335616322360894
"SLC35E2B"	393.108318110059	1.02492671223047	0.205551568513335	4.98622666634616	6.15699073330757e-07	2.60640071652759e-06
"CDK11A"	784.2684966799	-0.863113181728789	0.251086048150062	-3.43751948022594	0.000587068489658173	0.00135029806961778
"SLC35E2A"	555.860040993625	1.01185129193892	0.181355329352205	5.57938548347722	2.41369791348512e-08	1.33369073427826e-07
"NADK"	1737.25339760644	-0.0762577203701321	0.104953632537377	-0.72658485968053	0.46748030583122	0.535744968015172
"GNB1"	9083.22947240425	0.155048160601495	0.0761822057499906	2.03522803094362	0.0418279338211241	0.0637783832396721
"TMEM52"	58.6061381482377	0.0954304433249334	0.340738683677083	0.280069296198176	0.779424340488937	0.819792441496418
"PRKCZ"	848.438602695062	0.309505503853216	0.122902736400421	2.51829627979021	0.0117924078901304	0.0203416363993678
"FAAP20"	1104.21095063511	-1.11851050096898	0.259702330136119	-4.30689436010347	1.6556262904558e-05	5.29434792161598e-05
"LOC112268219"	134.733252356101	-1.30604538540639	0.319975242158604	-4.08170762398866	4.47060149658288e-05	0.000131039280830533
"SKI"	1582.47173456855	0.42258478756241	0.203979271289007	2.07170456533141	0.0382930013330823	0.0588328178709864
"MORN1"	128.64809734121	-0.249348226909355	0.208815569613601	-1.19410744788215	0.232435940206669	0.293452577277601
"LOC100129534"	24.3497103360372	-0.95536937168356	0.460461807331385	-2.07480697958517	0.0380044274635633	0.0584433778909835
"RER1"	4293.21084346484	-0.952388348498896	0.118416331764252	-8.04271112193331	8.7872312046346e-16	1.51244824429124e-14
