"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ACAP3"	869.957974688588	-0.227124139593067	0.172192988798812	-1.31900921853698	0.187166030592885	0.241986205314287
"PUSL1"	1586.32174786633	-1.09660150083562	0.187267523020085	-5.85580181309928	4.74714056925878e-09	2.3927887500441e-08
"INTS11"	2514.38558835089	-0.616396120534644	0.129522582116604	-4.75898573408402	1.94568185226107e-06	6.73606383467307e-06
"CPTP"	1843.54264615115	-0.795330477717788	0.150521443464457	-5.28383504311525	1.26507172275049e-07	5.21612054796722e-07
"TAS1R3"	17.2201884136872	-0.846012553989303	0.489340089575161	-1.72888461831075	0.0838297475208364	0.11868011652206
"DVL1"	2093.13088408579	-1.71960920105769	0.145298341835209	-11.8350228869645	2.57273319114806e-32	9.44185993732078e-31
"MXRA8"	342.779688321057	0.0552960032585117	0.125603467222101	0.440242649995747	0.659761372648968	0.714000081757071
"AURKAIP1"	7421.25757349648	-1.4373197436687	0.274342262931937	-5.23914809299832	1.6131954762449e-07	6.54898633352561e-07
"CCNL2"	812.458173812782	-0.119801509648638	0.133593601102725	-0.896760837792802	0.369846549317645	0.436451034636342
"MRPL20-AS1"	782.64289774847	0.165659547736202	0.150495215516346	1.10076288583545	0.270999868673538	0.333788854518203
"MRPL20"	2893.04083827286	-1.44455332106878	0.229106926817803	-6.30514904605024	2.87916694945248e-10	1.71080562446949e-09
"VWA1"	2035.73485747014	0.649241359399953	0.109844895998863	5.91052823616558	3.41012388721487e-09	1.74998730452529e-08
"ATAD3B"	2527.49267355868	-1.80423416533092	0.187579150455451	-9.61852189302573	6.67839070571992e-22	1.23226483354018e-20
"ATAD3A"	5085.11593915817	-1.85366620214233	0.213107421382246	-8.69827146384291	3.36977638159631e-18	4.53914670936562e-17
"SSU72"	4458.89029588147	-1.07236762794872	0.199107528908397	-5.38587181422998	7.20943320811976e-08	3.07636352333669e-07
"FNDC10"	175.245027012092	-0.632728572705602	0.262783443454556	-2.40779466311781	0.0160492049151937	0.0271639572964312
"MIB2"	524.010199151371	-0.288968939905603	0.224928826992201	-1.28471278568319	0.198892668685521	0.255708177207924
"CDK11B"	1992.05318067492	-0.873376860833446	0.223449559720686	-3.90860855543943	9.28292338139432e-05	0.000244933858758041
"SLC35E2B"	393.108318110059	1.2221108036631	0.204742496179496	5.96901389046114	2.38691793058339e-09	1.25092528210983e-08
"CDK11A"	784.2684966799	-0.840766892074032	0.250673991053142	-3.35402523629104	0.000796450985749228	0.00176427004192737
"SLC35E2A"	555.860040993625	1.44964289239298	0.180354372498123	8.03774742088973	9.15050025473818e-16	9.75223715148976e-15
"NADK"	1737.25339760644	0.00975971195238629	0.104557935461639	0.0933426230089158	0.925631371608131	0.942036755734417
"GNB1"	9083.22947240425	-0.100281382234614	0.0761925714073194	-1.31615694788036	0.188121370292793	0.243056240426785
"TMEM52"	58.6061381482377	0.223342280522687	0.337237559434048	0.662269887427427	0.507798271741242	0.573879248060471
"PRKCZ"	848.438602695062	0.709357733947363	0.12187768343935	5.82024300043707	5.87621321996428e-09	2.92537042288357e-08
"FAAP20"	1104.21095063511	-0.850791929451942	0.259099723172222	-3.2836466169685	0.00102473326652883	0.00222032080672835
"LOC112268219"	134.733252356101	-1.32239733732198	0.317596377429937	-4.16376706819872	3.13039477085777e-05	8.92618132221044e-05
"SKI"	1582.47173456855	0.41549725579024	0.203836165433746	2.03838830516703	0.0415111149318958	0.0636522874220437
"MORN1"	128.64809734121	-0.0426506920854092	0.204742936332783	-0.208313375051367	0.834984288937507	0.868510078708194
"LOC100129534"	24.3497103360372	-1.1091981235641	0.45805274987878	-2.42155106340402	0.015454429614764	0.0262808158447646
"RER1"	4293.21084346484	-0.968733179677982	0.118274741272114	-8.19053306951843	2.60071698370124e-16	2.94865971547812e-15
"PEX10"	602.006173955311	-0.0695142769956779	0.166321184121302	-0.417952032766791	0.675982188233564	0.72906692937561
"PRDM16"	64.6633451082709	0.0704099940140386	0.274240745038985	0.256745196648403	0.797375478822053	0.836362186352838
"LOC105378604"	31.9152394355197	-0.237374701328595	0.371157078861518	-0.639553210346183	0.522463109822016	0.587809606371835
"ARHGEF16"	1010.16272545078	0.527002651106636	0.104529467787377	5.04166587912427	4.61496562222852e-07	1.75008744717701e-06
"MEGF6"	144.603257123943	-0.201242119120928	0.238394472005068	-0.844155979911519	0.398582249392333	0.465986198017083
"TPRG1L"	2237.57933626801	0.0858900098754501	0.0876875157789337	0.979501005502137	0.327332492035969	0.392610377140829
"WRAP73"	630.086680772508	-0.606902130647425	0.102846446984282	-5.90105101773887	3.61193185008285e-09	1.84856535177886e-08
"TP73"	788.79407657531	0.116614000255804	0.128884064367699	0.904797663139415	0.36557258991326	0.432058023671438
"SMIM1"	61.5662475996569	0.578147239554139	0.258850929638721	2.23351424837864	0.0255150517805222	0.0411564983436392
"LRRC47"	2281.81800152393	-0.0554362079011588	0.0890928356279967	-0.622229694569721	0.533790842967431	0.598935535249062
"CEP104"	826.740178943592	-0.212242497074466	0.102540258474832	-2.06984554389982	0.0384668108507719	0.0594840225367363
"DFFB"	180.397718548206	0.274443889546569	0.177881048769124	1.54285063780333	0.122867019909181	0.166649810550815
"C1orf174"	797.398938434418	-0.224336390842609	0.112525052320785	-1.99365728978356	0.0461895199076273	0.0698634545029116
"LINC01134"	18.9644420353542	1.47941586092538	0.50501522469007	2.92944804155816	0.00339564577727805	0.00663977587625101
"NPHP4"	185.146662257339	0.467857518464262	0.195730115622471	2.39031953246621	0.0168337199363554	0.0283441376380343
"KCNAB2"	193.128861335528	0.320315500920833	0.177325745378023	1.80636771179494	0.0708609215544234	0.102154441829675
"RPL22"	21181.9341389988	-0.442234059331916	0.203841582271696	-2.16949875684575	0.0300448386394381	0.0476383409134247
"RNF207"	78.8703701324312	-0.275214790784901	0.282369504566462	-0.974661875075546	0.329728010232217	0.394772764654767
"ICMT"	5215.76504605112	-0.215291118528568	0.121689078838681	-1.76919014083403	0.0768621489520727	0.109713655666936
"LINC00337"	39.6801348896909	-0.17494115686657	0.340409435528195	-0.513913947758598	0.607312155458847	0.666058494691921
"GPR153"	96.9581556958095	1.57673711271796	0.180039973896851	8.75770573940045	1.9926454518601e-18	2.72266899586464e-17
"ACOT7"	4400.89563595246	1.28049742587253	0.105587007387968	12.1274147032833	7.55985594919738e-34	3.07050002912218e-32
"ESPN"	237.05936973518	2.37214326058057	0.213734132408588	11.098570143424	1.27466775794348e-28	3.69154866767893e-27
"PLEKHG5"	126.976632060933	0.256748905728739	0.196219309139867	1.30847930743516	0.190710788585946	0.246163077758161
"NOL9"	1768.37638421713	-0.795224235641289	0.134178262544879	-5.92662492835088	3.09224156724362e-09	1.59979969548814e-08
"ZBTB48"	292.183067837332	0.0356177567877431	0.198360532889958	0.179560703275093	0.857497457412625	0.887682114200869
"KLHL21"	1999.86513626051	-0.634648921315245	0.157672813716918	-4.02510049991673	5.69509880132308e-05	0.00015591883730215
"PHF13"	1402.13403396713	-0.332485216610129	0.0899727397881414	-3.69539948870103	0.000219541319696171	0.000539518439585389
"THAP3"	425.993728040683	0.136246116324698	0.187384529931333	0.727093727399086	0.467168541030162	0.534384773641871
"DNAJC11"	1520.18972205799	-0.532864792837426	0.14112763809921	-3.77576497427692	0.000159517347544159	0.000403549203187104
"CAMTA1"	846.544297213675	-0.00655772444161029	0.142502456518822	-0.0460183255910691	0.963295643672564	0.971389339565961
"VAMP3"	2819.60603421615	0.309348025497446	0.151814646786268	2.03766917122931	0.0415830292777674	0.0637405495384211
"PER3"	778.651343171258	0.318399595336129	0.208808930267243	1.52483706002721	0.127299743732242	0.172031566849353
"PARK7"	7633.50651130234	-0.630534809666958	0.158907615139206	-3.96793324923162	7.24986325087945e-05	0.000195116521673164
"ERRFI1"	1607.07964958256	-1.21870142790888	0.166067765087378	-7.33857908708324	2.15873336629194e-13	1.8364397130103e-12
"RERE"	1575.95357361995	1.2414661799941	0.156413930154345	7.93705636556186	2.07035979260087e-15	2.14307172937287e-14
